img_search_addr,score,img_url
"서울특별시 노원구 덕릉로 692,고기싸롱상계역점",장소 없음,없음
"서울특별시 노원구 공릉로46길 9,신우정",5.0,https://place.map.kakao.com/16051361
"서울특별시 동대문구 이문로 100,옛날할머니보쌈",4.4,https://place.map.kakao.com/54046772
"서울특별시 강동구 동남로75길 13-21,와사비",4.0,https://place.map.kakao.com/10620059
"서울특별시 강동구 상암로 32,소쿡 한마리 정육식당",3.6,https://place.map.kakao.com/27120192
"서울특별시 강동구 성내로6길 32,오륜정",3.2,https://place.map.kakao.com/428708189
"서울특별시 동작구 상도로50길 2-15,사리원유승배만두",장소 없음,없음
"서울특별시 동작구 만양로 85,정동진",3.7,https://place.map.kakao.com/12388832
"서울특별시 동작구 만양로 19,천외천",4.1,https://place.map.kakao.com/10858839
"서울특별시 중구 세종대로 62,장터",3.2,https://place.map.kakao.com/15200383
"서울특별시 중구 세종대로21길 55,마라공방",3.3,https://place.map.kakao.com/1526470194
"서울특별시 중구 퇴계로76길 50,아이러브 떡볶이",2.5,https://place.map.kakao.com/7992623
"서울특별시 동작구 동작대로1길 33,형가원보쌈",장소 없음,없음
"서울특별시 동작구 등용로 17,용마골",4.5,https://place.map.kakao.com/10622969
"서울특별시 광진구 강변역로4길 10,코바코",2.0,https://place.map.kakao.com/11909546
"서울특별시 광진구 아차산로76가길 18,옛집",3.0,https://place.map.kakao.com/8005616
"서울특별시 광진구 뚝섬로 476-7,부림정",3.5,https://place.map.kakao.com/9797576
"서울특별시 영등포구 국제금융로 78,열빈",4.2,https://place.map.kakao.com/8008953
"서울특별시 영등포구 국제금융로6길 33,제주항구",4.1,https://place.map.kakao.com/13927980
"서울특별시 송파구 올림픽로 289,명가칼국수",장소 없음,없음
"서울특별시 송파구 양재대로71길 2-27,미우미우",3.5,https://place.map.kakao.com/7883620
"서울특별시 송파구 오금로15길 7,어부횟집",3.1,https://place.map.kakao.com/23976896
"서울특별시 송파구 백제고분로7길 19,깐부치킨",3.1,https://place.map.kakao.com/16793929
"서울특별시 송파구 삼전로 93,담은갈비",4.2,https://place.map.kakao.com/12347827
"서울특별시 송파구 오금로19길 5,청년감자탕",3.7,https://place.map.kakao.com/1725993763
"서울특별시 송파구 백제고분로33길 35,흥부골 숯불돼지 왕갈비",4.0,https://place.map.kakao.com/827156157
"서울특별시 송파구 정의로7길 13,멕시카나 문정점",장소 없음,없음
"서울특별시 송파구 오금로11길 55,가일",3.9,https://place.map.kakao.com/706577408
"서울특별시 송파구 백제고분로33길 35,흥부골 숯불돼지 왕갈비",4.0,https://place.map.kakao.com/827156157
"서울특별시 송파구 올림픽로32길 19-8,배가무닭볶음탕 방이동직영점",4.3,https://place.map.kakao.com/923109722
"서울특별시 송파구 백제고분로41길 42,석촌옛터",장소 없음,없음
"서울특별시 송파구 올림픽로10길 8,신흥 정육식당",3.0,https://place.map.kakao.com/750570756
"서울특별시 송파구 오금로 113,내고향횡성한우",장소 없음,없음
"서울특별시 송파구 삼학사로 66,돈족골",3.8,https://place.map.kakao.com/7833852
"서울특별시 송파구 오금로15길 5-24,로스로스(ROS ROS)",장소 없음,없음
"서울특별시 송파구 중대로20길 28,닭누리정",장소 없음,없음
"서울특별시 송파구 거마로 22,화목토",4.3,https://place.map.kakao.com/1967023872
"서울특별시 송파구 백제고분로9길 6,알천생태찌개",3.9,https://place.map.kakao.com/17785966
"서울특별시 송파구 위례성대로 114,그랑차오",2.8,https://place.map.kakao.com/687308516
"서울특별시 송파구 백제고분로 498,뽕사부",,https://place.map.kakao.com/2085495725
"서울특별시 송파구 올림픽로 319,더컨벤션 교통회관",장소 없음,없음
"서울특별시 송파구 성내천로 106,내꾸미 쭈꾸미",3.7,https://place.map.kakao.com/24767043
"서울특별시 양천구 은행정로 12,명가들깨칼국수",3.9,https://place.map.kakao.com/10348808
"서울특별시 양천구 화곡로 64,바다가요리한찜",2.5,https://place.map.kakao.com/9839775
"서울특별시 양천구 신정중앙로23길 12,항아리수제비",2.0,https://place.map.kakao.com/16443682
"서울특별시 양천구 목동서로 155,엉터리생고기",4.8,https://place.map.kakao.com/7994384
"서울특별시 양천구 목동동로8길 3,등촌샤브칼국수",2.5,https://place.map.kakao.com/1543703724
"서울특별시 종로구 인사동7길 37,무교삼계탕",4.3,https://place.map.kakao.com/7877387
"서울특별시 종로구 인사동14길 24-2,인사동 여자만",3.1,https://place.map.kakao.com/11513016
"서울특별시 종로구 인사동4길 17,김가네대청마루",3.3,https://place.map.kakao.com/8793596
"서울특별시 종로구 삼일대로 428,하누소",장소 없음,없음
"서울특별시 종로구 진흥로 439,할머니두부집",4.1,https://place.map.kakao.com/8034069
"서울특별시 종로구 율곡로2길 29-1,(주)베이징코야",장소 없음,없음
"서울특별시 종로구 인사동12길 18,옥정",3.6,https://place.map.kakao.com/12058623
"서울특별시 종로구 율곡로 44-12,시골맛집물회",3.0,https://place.map.kakao.com/1315926562
"서울특별시 서대문구 서소문로 21,황토골 옹기집",0.0,https://place.map.kakao.com/15748760
"서울특별시 서대문구 서소문로 63,신원당감자탕",3.0,https://place.map.kakao.com/10605198
"서울특별시 서대문구 명물길 22,벽제갈비",3.6,https://place.map.kakao.com/10386326
"서울특별시 서대문구 가좌로 142,차이나",3.6,https://place.map.kakao.com/1055565830
"서울특별시 서대문구 서소문로 21,황토골 옹기집",0.0,https://place.map.kakao.com/15748760
"서울특별시 서대문구 통일로 107-39,사조미가",3.4,https://place.map.kakao.com/9923165
"서울특별시 서대문구 증가로 215,거북골숯불갈비",4.4,https://place.map.kakao.com/16268370
"서울특별시 강북구 한천로 1054,원할머니보쌈수유역점",장소 없음,없음
"서울특별시 강북구 도봉로 296,어도참치",3.0,https://place.map.kakao.com/9392898
"서울특별시 강북구 오패산로77길 14,양꼬치 사랑 양갈비",5.0,https://place.map.kakao.com/270751097
"서울특별시 강북구 삼양로 681,왕가",2.3,https://place.map.kakao.com/20745031
"서울특별시 강북구 한천로 1052,삼천포식당",2.5,https://place.map.kakao.com/7932820
"서울특별시 강북구 도봉로67길 7,처음본 명품민물장어 수유시장점",3.7,https://place.map.kakao.com/1961045541
"서울특별시 성북구 화랑로 262,조마루뼈다귀전문점",3.5,https://place.map.kakao.com/16762115
"서울특별시 성북구 동소문로24길 31,연화화덕생선구이",3.6,https://place.map.kakao.com/1339728316
"서울특별시 영등포구 국회대로68길 17,민소한우(서여의도점)",3.8,https://place.map.kakao.com/21224540
"서울특별시 영등포구 국제금융로2길 36,긴자",,https://place.map.kakao.com/8213572
"서울특별시 영등포구 대방천로 175,순흥골",3.7,https://place.map.kakao.com/10555827
"서울특별시 영등포구 영신로20길 6-1,갯벌낙지",4.5,https://place.map.kakao.com/1065881912
"서울특별시 영등포구 국회대로76길 16,가시리 여의도점",3.8,https://place.map.kakao.com/7875137
"서울특별시 서초구 동산로 89,해늘찹쌀순대",4.0,https://place.map.kakao.com/8594233
"서울특별시 서초구 남부순환로 2634-8,오선채",3.2,https://place.map.kakao.com/96268218
"서울특별시 서초구 반포대로24길 82,우리바다생태찌개",3.6,https://place.map.kakao.com/9290892
"서울특별시 서초구 강남대로93길 28,의정부 평양면옥",4.1,https://place.map.kakao.com/10886792
"서울특별시 서초구 법원로3길 15,대나무골",2.7,https://place.map.kakao.com/10257229
"서울특별시 구로구 고척로40길 33-6,맛태정식",3.0,https://place.map.kakao.com/693369735
"서울특별시 구로구 구로동로38길 5,인창해물섞어탕찜",장소 없음,없음
"서울특별시 구로구 디지털로32길 97-33,사조참치",2.9,https://place.map.kakao.com/16083015
"서울특별시 구로구 공원로7길 22,이조손칼국수",3.8,https://place.map.kakao.com/16791967
"서울특별시 구로구 신도림로 67,도야미리",4.7,https://place.map.kakao.com/10315330
"서울특별시 도봉구 방학로6길 32,양주큰집전통순대국",4.0,https://place.map.kakao.com/16794196
"서울특별시 금천구 시흥대로138길 19,우미정",1.0,https://place.map.kakao.com/1942630841
"서울특별시 금천구 벚꽃로 254,주식회사 대성푸드빌(월드점)",0.0,https://place.map.kakao.com/1293827399
"서울특별시 금천구 독산로 242,부뚜막청국장",4.7,https://place.map.kakao.com/20561791
"서울특별시 금천구 시흥대로 198,은행골 2",장소 없음,없음
"서울특별시 중구 세종대로11길 42,브이아이피 참치",장소 없음,없음
"서울특별시 노원구 노해로75길 14-22,명품장어구이",3.6,https://place.map.kakao.com/14584192
"서울특별시 노원구 공릉로70길 8-3,한동길감자탕",4.6,https://place.map.kakao.com/573195318
"서울특별시 노원구 노해로85길 10-7,주식회사 이춘복참치노원",,https://place.map.kakao.com/13608491
"서울특별시 강서구 강서로 374,화로구이",,https://place.map.kakao.com/9628623
"서울특별시 강서구 강서로 375-7,발산역맛찬들왕소금구이",4.0,https://place.map.kakao.com/21360116
"서울특별시 강서구 공항대로 290,할머니가 차려주는 밥상",4.0,https://place.map.kakao.com/1156960744
"서울특별시 강서구 공항대로44길 50,고향맛집",4.0,https://place.map.kakao.com/1331223523
"서울특별시 강서구 금낭화로 105,설악추어탕",장소 없음,없음
"서울특별시 강서구 양천로 723,임진강민물장어",3.7,https://place.map.kakao.com/26900264
"서울특별시 강서구 공항대로59길 8,강서복집",3.3,https://place.map.kakao.com/8697869
"서울특별시 강서구 금낭화로 29,남다른 감자탕",2.6,https://place.map.kakao.com/17653190
"서울특별시 강서구 강서로54길 49,하남 돼지 집 발산점",3.8,https://place.map.kakao.com/1076389847
"서울특별시 강서구 공항대로 165,씨제이푸드빌(주) 빕스 마곡원그로브점",장소 없음,없음
"서울특별시 강서구 마곡중앙6로 16,(유)아웃백스테이크하우스코리아 공항점",장소 없음,없음
"서울특별시 동대문구 장한로 51,뚝배기 양평해장국",3.8,https://place.map.kakao.com/1712387741
"서울특별시 중랑구 신내로25가길 2,정가네코다리낙지",2.2,https://place.map.kakao.com/82851566
"서울특별시 중랑구 겸재로 193,삼대(三代)신(辛)냉면",장소 없음,없음
"서울특별시 강동구 진황도로 96,본가왕뼈감자탕 길동사거리점",0.0,https://place.map.kakao.com/1245454053
"서울특별시 강동구 구천면로 516,할머니 추어탕",4.2,https://place.map.kakao.com/24688063
"서울특별시 강동구 강동대로 189,낙지전문점무교동홍낙",장소 없음,없음
"서울특별시 강동구 천호대로 1256,황도바지락칼국수",3.1,https://place.map.kakao.com/8170423
"서울특별시 강동구 동남로73길 23,고향집손칼국수",3.8,https://place.map.kakao.com/16039085
"서울특별시 강동구 성안로 7-12,황토추어탕",3.8,https://place.map.kakao.com/16847600
"서울특별시 강동구 양재대로111길 16,춘향골남원추어탕",4.3,https://place.map.kakao.com/13294055
"서울특별시 강동구 구천면로 436,옛날손짜장",3.6,https://place.map.kakao.com/9311770
"서울특별시 강동구 양재대로 1406,백제추어탕",3.5,https://place.map.kakao.com/1593873220
"서울특별시 강동구 성안로3길 99,대관령 두부마을",4.3,https://place.map.kakao.com/16621033
"서울특별시 강동구 양재대로 1665,명일샤브샤브칼국수",4.0,https://place.map.kakao.com/1679580464
"서울특별시 강동구 동남로75길 13,송가네",4.3,https://place.map.kakao.com/25068017
"서울특별시 강동구 강동대로 223,긴자 올림픽점 (주)신화케이푸드",장소 없음,없음
"서울특별시 강동구 천중로 196,탐나오리",2.0,https://place.map.kakao.com/774107944
"서울특별시 광진구 자양로16길 24,영산강",3.5,https://place.map.kakao.com/8479871
"서울특별시 광진구 아차산로76가길 15,광나루남원추어탕",5.0,https://place.map.kakao.com/12991496
"서울특별시 광진구 능동로 92,(유)아웃백스테이크하우스코리아 건대스타시티점",장소 없음,없음
"서울특별시 광진구 아차산로 478,최원석의돼지한판&서해쭈꾸미광장점",장소 없음,없음
"서울특별시 광진구 광나루로56길 85,신라전골",2.2,https://place.map.kakao.com/9858659
"서울특별시 광진구 광나루로 596,대가식당",3.4,https://place.map.kakao.com/8281067
"서울특별시 광진구 광나루로 456,함흥본가면옥",3.4,https://place.map.kakao.com/10921559
"서울특별시 광진구 아차산로30길 18,희가덕코리아주식회사",장소 없음,없음
"서울특별시 동작구 노량진로 2,씨제이푸드빌(주)빕스 대방점",장소 없음,없음
"서울특별시 영등포구 경인로 775,놀부부대찌개철판구이",5.0,https://place.map.kakao.com/19304806
"서울특별시 영등포구 의사당대로 38,올라3",장소 없음,없음
"서울특별시 중구 남대문시장길 45-3,남문토방",3.3,https://place.map.kakao.com/23021740
"서울특별시 중구 청파로 464,엘더블유컨벤션",,https://place.map.kakao.com/15526500
"서울특별시 중구 마른내로 19,서울 삼계탕",3.9,https://place.map.kakao.com/9871733
"서울특별시 중구 다산로36길 8,목포낙지",4.0,https://place.map.kakao.com/11692276
"서울특별시 동작구 상도로 102,시래불고기 화풍정",4.1,https://place.map.kakao.com/16820939
"서울특별시 동작구 노량진로 26,주식회사 약초마을",3.2,https://place.map.kakao.com/7995433
"서울특별시 영등포구 국회대로38길 8,삼풍숯불갈비",3.5,https://place.map.kakao.com/9819633
"서울특별시 광진구 아차산로 563,채선당",3.9,https://place.map.kakao.com/10763498
"서울특별시 광진구 광나루로 621,명가순대국",3.9,https://place.map.kakao.com/15931380
"서울특별시 종로구 종로 14,송전",3.0,https://place.map.kakao.com/7955912
"서울특별시 종로구 인사동14길 27,뉘조",3.5,https://place.map.kakao.com/10279722
"서울특별시 종로구 통일로12길 8,명원숯불갈비",4.4,https://place.map.kakao.com/8992389
"서울특별시 종로구 인사동5길 25,하나로회관",,https://place.map.kakao.com/8641005
"서울특별시 종로구 인사동길 19-18,양반댁",,https://place.map.kakao.com/7997827
"서울특별시 종로구 진흥로 461,금해 복집",3.8,https://place.map.kakao.com/15963368
"서울특별시 종로구 수표로 122,종로진낙지",2.6,https://place.map.kakao.com/8524280
"서울특별시 종로구 계동길 19-6,신라제면",3.3,https://place.map.kakao.com/981528846
"서울특별시 종로구 자하문로 309,(주)석파랑",2.9,https://place.map.kakao.com/7943191
"서울특별시 종로구 지봉로 26-1,진고집 동해 동태탕",0.0,https://place.map.kakao.com/1757396120
"서울특별시 종로구 삼청로 136-1,눈나무집",2.9,https://place.map.kakao.com/8193918
"서울특별시 종로구 창경궁로 109,함흥곰보냉면",2.4,https://place.map.kakao.com/8146505
"서울특별시 종로구 삼청로 54,더레스토랑",3.8,https://place.map.kakao.com/27239815
"서울특별시 종로구 세종대로23길 25,일품당샤브샤브",2.9,https://place.map.kakao.com/8051186
"서울특별시 종로구 자하문로 118,들풀식당",3.0,https://place.map.kakao.com/21235061
"서울특별시 종로구 지봉로12길 6,궁나라냉면.묵밥",장소 없음,없음
"서울특별시 종로구 대학로11길 9-2,된장예술과 술",2.5,https://place.map.kakao.com/13092178
"서울특별시 종로구 종로 19,감촌",3.0,https://place.map.kakao.com/15398824
"서울특별시 종로구 자하문로5길 5,(주)토속촌삼계탕",3.7,https://place.map.kakao.com/26545925
"서울특별시 종로구 삼청로 101-1,별미삼청수제비",3.1,https://place.map.kakao.com/13559837
",국화정원",3.6,https://place.map.kakao.com/8215478
"서울특별시 송파구 위례성대로 14,어양",3.8,https://place.map.kakao.com/10575435
"서울특별시 송파구 중대로20길 28,닭누리정",장소 없음,없음
"서울특별시 송파구 백제고분로9길 6,알천생태찌개",3.9,https://place.map.kakao.com/17785966
"서울특별시 송파구 오금로13길 3-20,영동족발 방이점",장소 없음,없음
"서울특별시 송파구 백제고분로33길 35,흥부골 숯불돼지 왕갈비",4.0,https://place.map.kakao.com/827156157
"서울특별시 송파구 오금로15길 7,어부횟집",3.1,https://place.map.kakao.com/23976896
"서울특별시 송파구 성내천로 236,명륜진사갈비 마천점",장소 없음,없음
"서울특별시 송파구 백제고분로 508,스시미노루",장소 없음,없음
"서울특별시 송파구 오금로27길 4,전주국밥",0.0,https://place.map.kakao.com/1864710294
"서울특별시 송파구 오금로36길 22,황제짜장&양꼬치",4.3,https://place.map.kakao.com/712634267
"서울특별시 송파구 백제고분로 498,뽕사부",,https://place.map.kakao.com/2085495725
"서울특별시 송파구 오금로 101,보승회관 방이점",4.0,https://place.map.kakao.com/2081731365
"서울특별시 송파구 오금로15길 5-24,로스로스(ROS ROS)",장소 없음,없음
"서울특별시 송파구 거마로 17,김씨(C)네",장소 없음,없음
"서울특별시 송파구 위례성대로 114,그랑차오",2.8,https://place.map.kakao.com/687308516
"서울특별시 송파구 오금로46길 16,신서방 부대찌개",3.2,https://place.map.kakao.com/10529518
"서울특별시 송파구 송이로 138,논현삼계탕",3.3,https://place.map.kakao.com/13288835
"서울특별시 송파구 올림픽로35길 137,유모멘트(주) 아펠가모 잠실점",장소 없음,없음
"서울특별시 송파구 올림픽로43길 88,금강산",1.0,https://place.map.kakao.com/13121350
"서울특별시 송파구 백제고분로7길 8,잠실고박사",0.0,https://place.map.kakao.com/2089842594
"서울특별시 송파구 잠실로 26,서울특별시강동교육청",,https://place.map.kakao.com/12442672
"서울특별시 송파구 백제고분로40길 4-3,남원월매추어탕",4.6,https://place.map.kakao.com/9720532
"서울특별시 송파구 백제고분로7길 14,잠실영양센타",3.7,https://place.map.kakao.com/16047102
"서울특별시 송파구 위례성대로 206,오발탄(주)에이치알푸드",장소 없음,없음
"서울특별시 송파구 백제고분로 162,24시뼈다귀탕",장소 없음,없음
"서울특별시 송파구 바람드리28길 5,풍년갈비",0.0,https://place.map.kakao.com/388522362
"서울특별시 송파구 올림픽로43길 88,나미",2.4,https://place.map.kakao.com/20747913
"서울특별시 송파구 오금로11길 8,담소 소사골 순대 육개장 방이점",3.1,https://place.map.kakao.com/19901159
"서울특별시 송파구 석촌호수로 176,일식호림",2.7,https://place.map.kakao.com/20741817
"서울특별시 송파구 올림픽로 319,더컨벤션 교통회관",장소 없음,없음
"서울특별시 송파구 중대로9길 51,진또배기",3.4,https://place.map.kakao.com/18770956
"서울특별시 송파구 오금로13길 9,야키토리 잔잔 방이직영점",장소 없음,없음
"서울특별시 송파구 삼전로6길 4,정가네 대박집",5.0,https://place.map.kakao.com/1733828903
"서울특별시 송파구 송파대로30길 19,체크메이트",2.0,https://place.map.kakao.com/831066467
"서울특별시 송파구 올림픽로 289,명가칼국수",장소 없음,없음
"서울특별시 송파구 석촌호수로18길 9,사랑채",3.8,https://place.map.kakao.com/8379908
"서울특별시 송파구 양재대로 932,유한회사 유정씨푸드",장소 없음,없음
"서울특별시 송파구 오금로46길 5,제주흑돈본가",3.3,https://place.map.kakao.com/210101030
"서울특별시 송파구 백제고분로7길 19,깐부치킨",3.1,https://place.map.kakao.com/16793929
"서울특별시 송파구 올림픽로 269,매드포갈릭 롯데캐슬 잠실점",0.0,https://place.map.kakao.com/1662289422
"서울특별시 송파구 정의로7길 13,멕시카나 문정점",장소 없음,없음
"서울특별시 송파구 양재대로71길 5,봉피양",3.9,https://place.map.kakao.com/8364935
"서울특별시 송파구 오금로19길 5,청년감자탕",3.7,https://place.map.kakao.com/1725993763
"서울특별시 송파구 올림픽로32길 20,한신포차 송파 방이점",3.3,https://place.map.kakao.com/27193650
"서울특별시 송파구 오금로46길 34,연화산",2.7,https://place.map.kakao.com/16906217
"서울특별시 송파구 양재대로62길 42,뚱가의정부부대찌게",3.6,https://place.map.kakao.com/26787650
"서울특별시 송파구 양재대로 932,유한가락마당",장소 없음,없음
"서울특별시 송파구 오금로11길 49,마싯소",4.0,https://place.map.kakao.com/843759735
"서울특별시 송파구 양재대로 1164,동경",장소 없음,없음
"서울특별시 송파구 송이로 102,명동찌개마을",3.9,https://place.map.kakao.com/339024789
"서울특별시 송파구 오금로15길 16,몽돌",3.9,https://place.map.kakao.com/2101249084
"서울특별시 송파구 강동대로3길 22,유천냉면",3.2,https://place.map.kakao.com/8034264
"서울특별시 송파구 양재대로62길 8,아구세상",4.4,https://place.map.kakao.com/401391807
"서울특별시 송파구 백제고분로7길 26,마스타하이볼 잠실새내점",3.5,https://place.map.kakao.com/330796545
"서울특별시 송파구 양재대로 932,유한회사 성전일식",3.3,https://place.map.kakao.com/20748252
"서울특별시 송파구 오금로15길 9,투뿔 한우천국",4.1,https://place.map.kakao.com/1490864302
"서울특별시 송파구 송파대로28길 11,골드러쉬",0.0,https://place.map.kakao.com/16060563
"서울특별시 송파구 백제고분로23길 34,성산포",4.7,https://place.map.kakao.com/1476219944
"서울특별시 송파구 올림픽로 505,교촌치킨 올림픽공원점",2.6,https://place.map.kakao.com/140065265
"서울특별시 송파구 새말로8길 23,오서방네 무한리필",장소 없음,없음
"서울특별시 송파구 가락로 86,소미연",3.6,https://place.map.kakao.com/1810973822
"서울특별시 송파구 올림픽로 553,화로숯불구이",장소 없음,없음
"서울특별시 송파구 위례성대로 6,주식회사 산들해(송파)",3.3,https://place.map.kakao.com/13337591
"서울특별시 송파구 마천로 331,하나로",4.4,https://place.map.kakao.com/9517232
"서울특별시 송파구 백제고분로50길 12,명륜진사갈비 송파방이점",2.7,https://place.map.kakao.com/338287329
"서울특별시 송파구 올림픽로35길 94,부산회집",장소 없음,없음
"서울특별시 송파구 올림픽로 326,송파구청",,https://place.map.kakao.com/7962209
"서울특별시 송파구 백제고분로 89,무교동유정낙지",3.2,https://place.map.kakao.com/16761989
"서울특별시 송파구 올림픽로 613,그램그램 천호역점",장소 없음,없음
"서울특별시 송파구 오금로11길 7-12,샛집남원추어탕",4.4,https://place.map.kakao.com/8225526
"서울특별시 송파구 오금로 533,가야촌오리주물럭",3.3,https://place.map.kakao.com/8734721
"서울특별시 송파구 삼학사로 66,돈족골",3.8,https://place.map.kakao.com/7833852
"서울특별시 송파구 중대로27길 9-1,충무로 부산복집",장소 없음,없음
"서울특별시 송파구 거마로 22,(양)동촌",장소 없음,없음
"서울특별시 송파구 오금로27길 29,한국전력재경독신자",장소 없음,없음
"서울특별시 도봉구 삼양로146길 6,그 고기집",3.3,https://place.map.kakao.com/16060017
"서울특별시 도봉구 도봉로 562,설담재 설렁탕",,https://place.map.kakao.com/9881945
"서울특별시 도봉구 시루봉로 135,곤지암할매소머리국밥",0.0,https://place.map.kakao.com/197272148
"서울특별시 도봉구 마들로 650,Tokyo(도쿄)감자탕",장소 없음,없음
"서울특별시 도봉구 마들로 659,황해도찹쌀순대",1.7,https://place.map.kakao.com/1011805111
"서울특별시 도봉구 방학로 102,양촌리",,https://place.map.kakao.com/23340385
"서울특별시 양천구 목동서로 213,하순옥황금안동국시 목동본점",4.2,https://place.map.kakao.com/10368971
"서울특별시 양천구 목동서로 349,우리네코다리",2.8,https://place.map.kakao.com/22791255
"서울특별시 양천구 남부순환로 531,광양불고기",3.6,https://place.map.kakao.com/8192976
"서울특별시 양천구 신월로15길 15,토속보리밭",장소 없음,없음
"서울특별시 영등포구 대림로 76,샤브올데이 서울 대림점",2.3,https://place.map.kakao.com/627017821
",라메흐꺄도",4.1,https://place.map.kakao.com/7856341
"서울특별시 은평구 연서로 60,모이세 해장국",4.1,https://place.map.kakao.com/23343298
"서울특별시 은평구 연서로 106,채선당 구산점",4.1,https://place.map.kakao.com/8597039
"서울특별시 은평구 서오릉로 15,보리네 생고깃간",4.2,https://place.map.kakao.com/17315978
"서울특별시 은평구 서오릉로 222,지호한방삼계탕",3.9,https://place.map.kakao.com/11477051
"서울특별시 은평구 은평로 187-3,소백산영주한우",4.5,https://place.map.kakao.com/12638830
"서울특별시 은평구 통일로66길 5,설참치 불광점",장소 없음,없음
"서울특별시 은평구 연서로29길 7-12,주유당",4.5,https://place.map.kakao.com/1500242946
"서울특별시 은평구 연서로 304,공화춘",3.7,https://place.map.kakao.com/8746099
"서울특별시 은평구 연서로29길 7-23,안동유진찜닭",4.7,https://place.map.kakao.com/8002375
"서울특별시 은평구 은평로 46,보들이쭈꾸미",4.3,https://place.map.kakao.com/1239271790
"서울특별시 서초구 반포대로28길 91,봉추찜닭",2.1,https://place.map.kakao.com/20224083
"서울특별시 서초구 법원로2길 19,장원한정식",3.0,https://place.map.kakao.com/8057257
"서울특별시 서초구 서초대로78길 42,삼성각",2.9,https://place.map.kakao.com/8341060
"서울특별시 서초구 서초중앙로 188,늘봄웰봄",4.0,https://place.map.kakao.com/16270088
"서울특별시 서초구 서운로 11,신가예촌",3.7,https://place.map.kakao.com/2144615451
"서울특별시 서초구 서초중앙로24길 18,태평양",4.0,https://place.map.kakao.com/8617941
"서울특별시 은평구 연서로17길 18,우리집 감자탕과 생고기",장소 없음,없음
"서울특별시 서초구 서초대로 307,신태평양",장소 없음,없음
"서울특별시 서초구 사평대로22길 41,포폴라리타",2.9,https://place.map.kakao.com/11225897
"서울특별시 금천구 시흥대로 193,강강술래시흥점",3.5,https://place.map.kakao.com/8153541
"서울특별시 금천구 가마산로 96,미식가",0.0,https://place.map.kakao.com/27561159
"서울특별시 중랑구 사가정로51길 9,다함닭갈비 사가정직영점",장소 없음,없음
"서울특별시 중랑구 용마공원로2길 8,망우찜쌈밥 본점",5.0,https://place.map.kakao.com/1012088848
"서울특별시 구로구 도림로 93,김가네곱창구이",4.9,https://place.map.kakao.com/11260612
"서울특별시 구로구 가마산로19길 6-3,궁원복집",5.0,https://place.map.kakao.com/16706174
"서울특별시 동대문구 천장산로7길 56,그집",4.1,https://place.map.kakao.com/16043106
"서울특별시 동대문구 고산자로 503-2,완도회집",장소 없음,없음
"서울특별시 동대문구 천호대로83길 19,면천추어탕",3.5,https://place.map.kakao.com/14884775
"서울특별시 동작구 남부순환로271길 20,가마솥손두부",4.0,https://place.map.kakao.com/8106735
"서울특별시 강서구 화곡로60길 22,속초붉은대게",4.2,https://place.map.kakao.com/27030754
"서울특별시 강서구 마곡동로 62,다도해",4.0,https://place.map.kakao.com/569365787
"서울특별시 서대문구 연희로 188-1,옛날집",4.3,https://place.map.kakao.com/8460080
"서울특별시 서대문구 연희로 188-1,옛날집",4.3,https://place.map.kakao.com/8460080
"서울특별시 서대문구 연희로 188-1,옛날집",4.3,https://place.map.kakao.com/8460080
"서울특별시 광진구 능동로 237,천미향",2.9,https://place.map.kakao.com/833758468
"서울특별시 광진구 아차산로 199,최원석의돼지한판&서해쭈꾸미건대1호점",장소 없음,없음
"서울특별시 노원구 노해로75길 14-12,박대박",4.1,https://place.map.kakao.com/904128394
"서울특별시 도봉구 노해로60길 99,통나무식당",4.0,https://place.map.kakao.com/26847732
"서울특별시 중구 세종대로11길 33-3,우림정",3.8,https://place.map.kakao.com/16034974
"서울특별시 중구 마른내로 108,함흥냉면",2.6,https://place.map.kakao.com/20747449
"서울특별시 중구 동호로24길 39,장충동 진두부집",3.2,https://place.map.kakao.com/10730168
"서울특별시 중구 세종대로14길 22,대복",3.4,https://place.map.kakao.com/13288531
"서울특별시 중구 남대문로7길 23,아리랑",3.6,https://place.map.kakao.com/7982327
"서울특별시 중구 명동10길 35-19,명동함흥면옥",3.6,https://place.map.kakao.com/7871208
"서울특별시 영등포구 여의대방로65길 6,은호식당",3.6,https://place.map.kakao.com/8478140
"서울특별시 영등포구 국회대로74길 19,만나",4.4,https://place.map.kakao.com/9012726
"서울특별시 영등포구 여의나루로 113,연화숯불구이",2.2,https://place.map.kakao.com/16593549
"서울특별시 영등포구 국회대로72길 11,여의도진진",장소 없음,없음
"서울특별시 영등포구 여의나루로 42,차이홍",3.7,https://place.map.kakao.com/9431997
"서울특별시 광진구 광나루로56길 85,탄뽀뽀",1.6,https://place.map.kakao.com/14737275
"서울특별시 광진구 구의강변로 30,행복한우",3.7,https://place.map.kakao.com/9072805
"서울특별시 광진구 아차산로 458,민속손국시",4.0,https://place.map.kakao.com/13113794
"서울특별시 동작구 등용로 2,세종대왕숯불갈비",4.2,https://place.map.kakao.com/10567288
"서울특별시 양천구 목동동로12길 38,원할머니보쌈 오목교역점",장소 없음,없음
"서울특별시 양천구 목동서로 155,리위엔(목동점)",4.2,https://place.map.kakao.com/12751760
"서울특별시 양천구 목동서로 155,진미옥설렁탕",4.1,https://place.map.kakao.com/10765526
"서울특별시 성북구 정릉로10길 127,주식회사 르한스",장소 없음,없음
